En	O
Cocyte	LOC-B
,	O
Aux	O
lieux	O
d'	O
où	O
le	O
Haly	LOC-B
précipite	O
ses	O
eaux	O
,	O
Pour	O
apaiser	O
Androcle	O
,	O
et	O
ses	O
mânes	O
funèbres	O
,	O
Sans	O
regret	O
et	O
dans	O
les	O
ténèbres	O
Tombe	O
sous	O
les	O
sacrés	O
couteaux	O
.	O
	
Voilà	O
ce	O
que	O
les	O
Dieux	O
m'	O
ordonnaient	O
de	O
vous	O
dire	O
,	O
Faites	O
leur	O
volonté	O
,	O
qu'	O
on	O
m'	O
emporte	O
,	O
j'	O
expire	O
.	O
	
Adieu	O
Roi	O
,	O
Peuple	O
,	O
Amis	O
que	O
je	O
ne	O
verrai	O
plus	O
,	O
Usez	O
bien	O
de	O
l'	O
Oracle	O
,	O
ou	O
vous	O
êtes	O
perdus	O
.	O
	
Que	O
nous	O
demandez-vous	O
?	O
	
Grands	O
Dieux	O
!	O
	
Aristodème	O
,	O
Qu'	O
est-ce	O
ci	O
?	O
	
Justes	O
Dieux	O
sauvez-moi	O
du	O
blasphème	O
!	O
	
Ah	O
!	O
	
Seigneur	O
.	O
	
C'	O
est	O
à	O
vous	O
que	O
l'	O
Oracle	O
a	O
parlé	O
,	O
Prince	O
c'	O
est	O
votre	O
sang	O
qui	O
doit	O
être	O
immolé	O
.	O
	
Les	O
Dieux	O
veulent	O
mon	O
sang	O
,	O
je	O
veux	O
leur	O
satisfaire	O
,	O
Pour	O
celui	O
de	O
la	O
fille	O
offrir	O
celui	O
du	O
père	O
;	O
	
Je	O
vous	O
l'	O
offre	O
,	O
grands	O
Dieux	O
,	O
acceptez	O
mon	O
trépas	O
,	O
Mais	O
je	O
vois	O
bien	O
,	O
cruels	O
vous	O
ne	O
le	O
voulez	O
pas	O
.	O
	
Et	O
vous	O
me	O
demandez	O
pour	O
sauver	O
ma	O
patrie	O
Un	O
sang	O
qui	O
m'	O
est	O
plus	O
cher	O
,	O
donc	O
je	O
te	O
perds	O
Argie	O
.	O
	
Le	O
Ciel	O
peut	O
la	O
sauver	O
.	O
	
Quoi	O
cher	O
Prince	O
?	O
	
Seigneur	O
,	O
Ma	O
soeur	O
doit	O
aspirer	O
à	O
ce	O
fatal	O
bonheur	O
.	O
	
Elle	O
est	O
du	O
sang	O
d'	O
Épyte	O
.	O
	
Ah	O
!	O
	
Frère	O
trop	O
barbare	O
.	O
	
Mais	O
trop	O
sensible	O
amant	O
.	O
	
Le	O
mal	O
qu'	O
on	O
nous	O
prépare	O
Menace	O
également	O
et	O
ma	O
fille	O
et	O
ta	O
sour	O
;	O
	
Le	O
sort	O
doit	O
disposer	O
d'	O
un	O
si	O
funeste	O
honneur	O
.	O
	
Étant	O
seules	O
du	O
sang	O
propre	O
à	O
ce	O
sacrifice	O
,	O
Il	O
faudra	O
que	O
pour	O
nous	O
l'	O
une	O
ou	O
l'	O
autre	O
périsse	O
.	O
	
Ah	O
!	O
	
Que	O
notre	O
salut	O
nous	O
sera	O
cher	O
vendu	O
.	O
	
Est-ce	O
là	O
ce	O
secours	O
si	O
longtemps	O
attendu	O
?	O
	
Dieux	O
cruels	O
,	O
Dieux	O
sanglants	O
,	O
et	O
vous	O
mânes	O
funèbres	O
Qui	O
pour	O
nous	O
tourmenter	O
sortez	O
de	O
vos	O
ténèbres	O
;	O
	
Androcle	O
objet	O
rempli	O
de	O
menace	O
et	O
d'	O
effroi	O
.	O
	
Que	O
ne	O
demandiez-vous	O
qu'	O
on	O
vous	O
offrît	O
un	O
Roi	O
?	O
	
Après	O
un	O
tel	O
Arrêt	O
qui	O
serait	O
légitime	O
,	O
J'	O
eusse	O
été	O
sans	O
tarder	O
le	O
Prêtre	O
et	O
la	O
victime	O
.	O
	
L'	O
un	O
et	O
l'	O
autre	O
ressent	O
une	O
pareille	O
ardeur	O
.	O
	
Je	O
réponds	O
pour	O
ma	O
fille	O
,	O
il	O
répond	O
pour	O
sa	O
soeur	O
.	O
	
Puisqu'	O
il	O
faut	O
par	O
leur	O
sang	O
sauver	O
la	O
Messénie	LOC-B
,	O
Que	O
l'	O
on	O
les	O
jette	O
au	O
sort	O
.	O
	
Dieux	O
!	O
	
Quelle	O
tyrannie	O
?	O
	
Que	O
ne	O
nous	O
montrez-vous	O
quel	O
est	O
notre	O
désir	O
:	O
Sans	O
remettre	O
au	O
hasard	O
le	O
pouvoir	O
de	O
choisir	O
.	O
	
Faudra-t-il	O
que	O
le	O
sort	O
.	O
	
N'	O
importe	O
,	O
qu'	O
il	O
choisisse	O
.	O
	
Allons	O
,	O
allons	O
pourvoir	O
à	O
ce	O
grand	O
Sacrifice	O
.	O
	
Vous	O
y	O
résolvez-vous	O
?	O
	
Ah	O
!	O
	
Cher	O
Prince	O
.	O
	
Ah	O
!	O
	
Seigneur	O
.	O
	
Tu	O
perds	O
Alcidamas	O
ta	O
maîtresse	O
ou	O
ta	O
soeur	O
.	O
	
Sauvez	O
Mérope	O
,	O
ô	O
Dieux	O
!	O
	
Pour	O
sauver	O
sa	O
patrie	O
Si	O
l'	O
une	O
doit	O
périr	O
,	O
grands	O
Dieux	O
sauvez	O
Argie	O
.	O
	
Argie	O
,	O
à	O
qui	O
le	O
Ciel	O
m'	O
unit	O
si	O
fortement	O
,	O
Enfin	O
nous	O
approchons	O
de	O
ce	O
fatal	O
moment	O
,	O
Où	O
pour	O
calmer	O
des	O
Dieux	O
la	O
colère	O
obstinée	O
L'	O
une	O
ou	O
l'	O
autre	O
doit	O
voir	O
sa	O
course	O
terminée	O
,	O
Et	O
recevoir	O
au	O
gré	O
des	O
caprices	O
du	O
sort	O
L'	O
irrévocable	O
arrêt	O
ou	O
de	O
vie	O
ou	O
de	O
mort	O
.	O
	
C'	O
est	O
nous	O
seules	O
,	O
c'	O
est	O
nous	O
que	O
l'	O
Oracle	O
demande	O
,	O
Une	O
Vierge	O
Épityde	O
en	O
doit	O
être	O
l'	O
offrande	O
.	O
	
Si	O
seules	O
nous	O
restons	O
du	O
sang	O
épytien	O
On	O
ne	O
lui	O
peut	O
offrir	O
que	O
ton	O
sang	O
ou	O
le	O
mien	O
.	O
	
Que	O
si	O
l'	O
une	O
des	O
deux	O
y	O
doit	O
perdre	O
la	O
vie	O
,	O
Quelle	O
sera-ce	O
enfin	O
de	O
Mérope	O
ou	O
d'	O
Argie	O
?	O
	
Dans	O
la	O
nécessité	O
de	O
cette	O
triste	O
loi	O
Ah	O
!	O
	
Je	O
crains	O
tout	O
pour	O
elle	O
,	O
et	O
ne	O
crains	O
rien	O
pour	O
moi	O
.	O
	
Épargne	O
ma	O
faiblesse	O
,	O
et	O
tâche	O
de	O
suspendre	O
Le	O
noble	O
sentiment	O
d'	O
une	O
amitié	O
si	O
tendre	O
.	O
	
Ici	O
tes	O
sentiments	O
vont	O
affaiblir	O
les	O
miens	O
,	O
Plus	O
tu	O
crains	O
pour	O
mes	O
jours	O
plus	O
je	O
crains	O
pour	O
les	O
tiens	O
.	O
	
Quoi	O
?	O
	
Si	O
c'	O
est	O
un	O
honneur	O
que	O
le	O
Ciel	O
me	O
destine	O
,	O
Si	O
ma	O
mort	O
,	O
du	O
pays	O
divertit	O
la	O
ruine	O
,	O
Voyant	O
couler	O
mon	O
sang	O
pour	O
un	O
sujet	O
si	O
beau	O
Voudrais-tu	O
de	O
tes	O
pleurs	O
arroser	O
mon	O
tombeau	O
?	O
	
Pour	O
moi	O
je	O
te	O
le	O
dis	O
,	O
malgré	O
cette	O
tendresse	O
Qui	O
fait	O
que	O
pour	O
tes	O
jours	O
mon	O
âme	O
s'	O
intéresse	O
,	O
Si	O
le	O
Ciel	O
veut	O
ton	O
sang	O
,	O
et	O
néglige	O
le	O
mien	O
,	O
Je	O
pleurerai	O
mon	O
sort	O
,	O
loin	O
de	O
pleurer	O
le	O
tien	O
.	O
	
Tu	O
voudrais	O
en	O
mourant	O
me	O
conserver	O
la	O
vie	O
,	O
Et	O
tu	O
ne	O
peux	O
souffrir	O
que	O
je	O
te	O
porte	O
envie	O
,	O
Ah	O
!	O
	
C'	O
est	O
faire	O
à	O
ma	O
gloire	O
une	O
trop	O
dure	O
loi	O
De	O
vouloir	O
que	O
j'	O
en	O
sois	O
moins	O
jalouse	O
que	O
toi	O
.	O
	
Laisse	O
moi	O
cet	O
honneur	O
,	O
et	O
permets	O
que	O
j'	O
espère	O
De	O
sauver	O
par	O
ma	O
perte	O
et	O
ma	O
soeur	O
et	O
mon	O
frère	O
,	O
Amour	O
l'	O
unit	O
à	O
toi	O
par	O
de	O
si	O
forts	O
liens	O
Que	O
le	O
cours	O
de	O
ses	O
jours	O
se	O
règle	O
sur	O
les	O
tiens	O
.	O
	
Et	O
s'	O
il	O
faut	O
aujourd'	O
hui	O
que	O
tu	O
perdes	O
la	O
vie	O
La	O
mort	O
d'	O
Alcidamas	O
suivra	O
celle	O
d'	O
Argie	O
.	O
	
Je	O
ne	O
connais	O
que	O
trop	O
l'	O
amour	O
d'	O
Alcidamas	O
,	O
Mais	O
s'	O
il	O
plaignait	O
ma	O
perte	O
,	O
il	O
ne	O
m'	O
aimerait	O
pas	O
;	O
	
Et	O
sa	O
lâche	O
pitié	O
mériterait	O
ma	O
haine	O
S'	O
il	O
ne	O
pouvait	O
la	O
vaincre	O
en	O
faveur	O
de	O
Messène	LOC-B
:	O
Et	O
si	O
par	O
son	O
trépas	O
il	O
osait	O
lui	O
ravir	O
Un	O
bras	O
qui	O
l'	O
a	O
servie	O
et	O
qui	O
peut	O
la	O
servir	O
.	O
	
Si	O
j'	O
en	O
suis	O
la	O
victime	O
,	O
il	O
doit	O
voir	O
avec	O
joie	O
Cet	O
éclatant	O
honneur	O
que	O
le	O
Ciel	O
nous	O
envoie	O
;	O
	
Et	O
loin	O
de	O
l'	O
effacer	O
par	O
de	O
lâches	O
soupirs	O
Joindre	O
pour	O
l'	O
obtenir	O
ses	O
voeux	O
à	O
mes	O
désirs	O
.	O
	
Que	O
s'	O
il	O
voit	O
que	O
mon	O
sang	O
ne	O
lui	O
soit	O
pas	O
utile	O
Qu'	O
il	O
baigne	O
alors	O
du	O
sien	O
les	O
cendres	O
de	O
la	O
ville	O
;	O
	
Pour	O
me	O
faire	O
un	O
spectacle	O
aussi	O
charmant	O
que	O
beau	O
Que	O
dessous	O
sa	O
ruine	O
il	O
s'	O
érige	O
un	O
tombeau	O
.	O
	
Que	O
sa	O
propre	O
défaite	O
égale	O
une	O
victoire	O
,	O
Et	O
que	O
même	O
en	O
tombant	O
il	O
se	O
couvre	O
de	O
gloire	O
.	O
	
C'	O
est	O
de	O
ce	O
noble	O
orgueil	O
qu'	O
il	O
se	O
doit	O
enflammer	O
,	O
Et	O
s'	O
il	O
veut	O
que	O
je	O
l'	O
aime	O
,	O
et	O
s'	O
il	O
ose	O
m'	O
aimer	O
.	O
	
Je	O
l'	O
aime	O
cependant	O
,	O
et	O
mon	O
humeur	O
sévère	O
En	O
faveur	O
de	O
la	O
soeur	O
a	O
fléchi	O
pour	O
le	O
frère	O
.	O
	
J'	O
avais	O
peine	O
à	O
souffrir	O
son	O
courage	O
bouillant	O
,	O
Volage	O
,	O
impérieux	O
,	O
inquiet	O
,	O
turbulent	O
.	O
	
Et	O
si	O
pour	O
son	O
amour	O
j'	O
eus	O
de	O
la	O
complaisance	O
,	O
C'	O
est	O
lors	O
que	O
sa	O
vertu	O
régla	O
sa	O
violence	O
.	O
	
Mais	O
je	O
le	O
haïrais	O
s'	O
il	O
fallait	O
qu'	O
aujourd'	O
hui	O
Nous	O
rougissions	O
du	O
feu	O
que	O
j'	O
ai	O
conçu	O
pour	O
lui	O
.	O
	
Pour	O
le	O
rendre	O
durable	O
autant	O
que	O
légitime	O
Il	O
faut	O
que	O
son	O
courage	O
égale	O
mon	O
estime	O
.	O
	
Si	O
tu	O
vois	O
chère	O
soeur	O
,	O
si	O
tu	O
vois	O
que	O
le	O
Roi	O
N'	O
ait	O
pas	O
sur	O
ce	O
sujet	O
mêmes	O
pensers	O
pour	O
toi	O
,	O
Imite	O
mon	O
exemple	O
,	O
et	O
pour	O
vivre	O
sans	O
blâme	O
Dépouille	O
cette	O
amour	O
qui	O
règne	O
dans	O
ton	O
âme	O
,	O
Et	O
si	O
pour	O
sa	O
vertu	O
tu	O
daignas	O
l'	O
y	O
placer	O
,	O
En	O
la	O
voyant	O
périr	O
tâche	O
de	O
l'	O
en	O
chasser	O
...	O
Hélas	O
!	O
	
Qu'	O
est-ce	O
ma	O
sour	O
?	O
	
Je	O
l'	O
aime	O
,	O
et	O
j'	O
en	O
soupire	O
,	O
Il	O
règne	O
dans	O
mon	O
coeur	O
comme	O
dans	O
cet	O
Empire	O
,	O
Et	O
malgré	O
mes	O
efforts	O
ce	O
Monarque	O
absolu	O
A	O
pris	O
plus	O
de	O
pouvoir	O
que	O
je	O
n'	O
aurais	O
voulu	O
.	O
	
Quoique	O
ce	O
coeur	O
soit	O
plein	O
de	O
cette	O
illustre	O
envie	O
Qui	O
fait	O
qu'	O
avec	O
plaisir	O
je	O
renonce	O
à	O
la	O
vie	O
;	O
	
Je	O
vois	O
ce	O
beau	O
désir	O
mêlé	O
de	O
quelque	O
ennui	O
,	O
Et	O
crains	O
également	O
pour	O
mon	O
frère	O
et	O
pour	O
lui	O
.	O
	
Quoi	O
?	O
	
Ma	O
soeur	O
,	O
est-ce	O
ainsi	O
qu'	O
on	O
renonce	O
à	O
la	O
gloire	O
?	O
	
Quoi	O
?	O
	
Veux-tu	O
sans	O
combat	O
me	O
céder	O
la	O
victoire	O
?	O
	
Ta	O
générosité	O
si	O
tôt	O
s'	O
évanouit	O
?	O
	
Et	O
loin	O
de	O
t'	O
éclairer	O
ton	O
amour	O
t'	O
éblouit	O
?	O
	
S'	O
il	O
te	O
souvient	O
ma	O
soeur	O
du	O
dessein	O
de	O
l'	O
Oracle	O
,	O
Ta	O
douleur	O
à	O
ta	O
gloire	O
est	O
un	O
puissant	O
obstacle	O
,	O
Il	O
veut	O
que	O
la	O
victime	O
approche	O
de	O
l'	O
Autel	O
,	O
Et	O
voie	O
avec	O
plaisir	O
tomber	O
le	O
coup	O
mortel	O
.	O
	
Je	O
le	O
vois	O
bien	O
,	O
ma	O
soeur	O
,	O
tu	O
seras	O
la	O
victime	O
,	O
Les	O
Dieux	O
ne	O
sauraient	O
faire	O
un	O
choix	O
plus	O
légitime	O
,	O
Je	O
ne	O
mérite	O
pas	O
une	O
si	O
belle	O
mort	O
,	O
Et	O
ce	O
n'	O
est	O
que	O
sur	O
toi	O
que	O
tombera	O
le	O
sort	O
.	O
	
Déjà	O
le	O
Temple	O
s'	O
ouvre	O
,	O
et	O
cet	O
Arrêt	O
sévère	O
Éclate	O
évidemment	O
sur	O
le	O
front	O
de	O
ton	O
père	O
.	O
	
Mon	O
père	O
,	O
qui	O
mourra	O
de	O
Mérope	O
ou	O
de	O
moi	O
?	O
	
Hélas	O
!	O
	
Vous	O
soupirez	O
.	O
	
Ô	O
rigoureuse	O
loi	O
!	O
	
Si	O
j'	O
ose	O
interpréter	O
ses	O
soupirs	O
et	O
sa	O
plainte	O
,	O
J'	O
y	O
vois	O
le	O
triste	O
effet	O
de	O
ma	O
trop	O
juste	O
crainte	O
,	O
Je	O
te	O
perds	O
,	O
chère	O
soeur	O
,	O
comme	O
je	O
l'	O
ai	O
prédit	O
.	O
	
Mon	O
père	O
,	O
est-ce	O
ma	O
mort	O
qui	O
vous	O
rend	O
interdit	O
?	O
	
Pouvez-vous	O
,	O
devenu	O
jaloux	O
de	O
ma	O
victoire	O
,	O
Par	O
une	O
injuste	O
plainte	O
en	O
effacer	O
la	O
gloire	O
?	O
	
Nos	O
maux	O
ne	O
seront	O
point	O
par	O
ton	O
sang	O
effacés	O
.	O
	
Non	O
,	O
ma	O
fille	O
,	O
le	O
Ciel	O
ne	O
t'	O
aime	O
pas	O
assez	O
.	O
	
Mérope	O
c'	O
est	O
pour	O
vous	O
que	O
le	O
sort	O
se	O
déclare	O
,	O
C'	O
est	O
à	O
vous	O
qu'	O
il	O
réserve	O
une	O
faveur	O
si	O
rare	O
.	O
	
Mais	O
bien	O
que	O
votre	O
sort	O
me	O
semble	O
noble	O
et	O
doux	O
Je	O
ne	O
puis	O
m'	O
empêcher	O
de	O
soupirer	O
pour	O
vous	O
,	O
Voyant	O
que	O
le	O
malheur	O
dont	O
elle	O
est	O
poursuivie	O
Doit	O
coûter	O
à	O
Messène	LOC-B
une	O
si	O
belle	O
vie	O
.	O
	
Ô	O
Ciel	O
!	O
	
Qu'	O
ai-je	O
entendu	O
?	O
	
Cet	O
Arrêt	O
me	O
surprend	O
,	O
Et	O
bien	O
que	O
préparée	O
à	O
ce	O
malheur	O
si	O
grand	O
Je	O
n'	O
en	O
puis	O
sans	O
frémir	O
entendre	O
la	O
nouvelle	O
.	O
	
Hé	O
quoi	O
?	O
	
Votre	O
vertu	O
vous	O
abandonne-t-elle	O
?	O
	
Suivre	O
des	O
sentiments	O
quand	O
vous	O
les	O
condamnez	O
,	O
C'	O
est	O
bien	O
mal	O
pratiquer	O
ce	O
que	O
vous	O
enseignez	O
:	O
Rendez-vous	O
à	O
vous-même	O
,	O
et	O
que	O
votre	O
courage	O
S'	O
oppose	O
fortement	O
à	O
ce	O
dernier	O
orage	O
.	O
	
Je	O
n'	O
ai	O
pu	O
de	O
mes	O
sens	O
vaincre	O
la	O
trahison	O
,	O
L'	O
amour	O
verse	O
ces	O
pleurs	O
,	O
et	O
non	O
pas	O
la	O
raison	O
,	O
Au	O
lieu	O
de	O
m'	O
en	O
blâmer	O
,	O
il	O
faut	O
que	O
l'	O
on	O
m'	O
en	O
loue	O
.	O
	
Si	O
mon	O
oeil	O
les	O
reprend	O
mon	O
coeur	O
les	O
désavoue	O
;	O
	
Et	O
malgré	O
moi	O
je	O
donne	O
en	O
cette	O
extrémité	O
Des	O
marques	O
de	O
tendresse	O
,	O
et	O
non	O
de	O
lâcheté	O
.	O
	
Non	O
je	O
ne	O
change	O
point	O
,	O
et	O
mon	O
âme	O
est	O
ravie	O
,	O
Qu'	O
un	O
si	O
beau	O
trépas	O
suive	O
une	O
si	O
belle	O
vie	O
;	O
	
Donc	O
puisqu'	O
il	O
plaît	O
aux	O
Dieux	O
va	O
généreuse	O
soeur	O
Recevoir	O
un	O
laurier	O
d'	O
immortelle	O
splendeur	O
,	O
Avec	O
moins	O
de	O
regret	O
je	O
perds	O
cette	O
Couronne	O
,	O
Puisque	O
le	O
Ciel	O
me	O
l'	O
ôte	O
afin	O
qu'	O
il	O
te	O
la	O
donne	O
.	O
	
Va	O
pendant	O
que	O
ta	O
soeur	O
d'	O
un	O
esprit	O
plus	O
remis	O
Partagera	O
ta	O
gloire	O
autant	O
qu'	O
il	O
est	O
permis	O
:	O
Si	O
ta	O
perte	O
nous	O
sauve	O
,	O
ainsi	O
que	O
j'	O
ose	O
croire	O
,	O
On	O
me	O
verra	O
jouir	O
du	O
fruit	O
de	O
ta	O
victoire	O
;	O
	
Non	O
je	O
ne	O
mourrai	O
point	O
,	O
mais	O
si	O
mon	O
cher	O
pays	O
Voit	O
son	O
plus	O
doux	O
espoir	O
et	O
nos	O
désirs	O
trahis	O
Alors	O
sans	O
plus	O
tarder	O
j'	O
irai	O
joindre	O
ton	O
ombre	O
,	O
Et	O
poussant	O
des	O
sanglots	O
et	O
des	O
soupirs	O
sans	O
nombre	O
,	O
Nous	O
n'	O
aurons	O
désormais	O
de	O
plus	O
doux	O
entretien	O
Que	O
celui	O
du	O
débris	O
du	O
nom	O
Messénien	O
.	O
	
Non	O
,	O
Sparte	LOC-B
n'	O
aura	O
pas	O
le	O
cruel	O
avantage	O
De	O
me	O
voir	O
soupirer	O
sous	O
un	O
triste	O
esclavage	O
,	O
Si	O
les	O
Messéniens	O
secondent	O
mes	O
desseins	O
Ils	O
ne	O
succomberont	O
que	O
par	O
leurs	O
propres	O
mains	O
.	O
	
De	O
grâce	O
espérons	O
mieux	O
de	O
la	O
bonté	O
céleste	O
;	O
	
Mon	O
trépas	O
n'	O
aura	O
point	O
de	O
suite	O
si	O
funeste	O
,	O
Si	O
mon	O
sang	O
n'	O
éteignait	O
la	O
colère	O
des	O
Dieux	O
D'	O
adorables	O
qu'	O
ils	O
sont	O
ils	O
seraient	O
odieux	O
.	O
	
C'	O
est	O
crime	O
d'	O
en	O
douter	O
,	O
ils	O
tiendront	O
leur	O
parole	O
.	O
	
Mais	O
dans	O
ce	O
doux	O
espoir	O
tout	O
ce	O
qui	O
me	O
console	O
C'	O
est	O
de	O
voir	O
que	O
l'	O
amour	O
,	O
dont	O
tu	O
brûles	O
pour	O
moi	O
,	O
Souffre	O
qu'	O
après	O
ma	O
mort	O
,	O
je	O
vive	O
encore	O
en	O
toi	O
.	O
	
Pour	O
mourir	O
pleinement	O
glorieuse	O
et	O
contente	O
Il	O
ne	O
me	O
restait	O
plus	O
que	O
cette	O
douce	O
attente	O
.	O
	
Mérope	O
,	O
en	O
me	O
voyant	O
de	O
douleur	O
transporté	O
Cachez	O
mieux	O
cet	O
excès	O
de	O
générosité	O
.	O
	
Votre	O
illustre	O
vertu	O
redouble	O
ici	O
ma	O
peine	O
,	O
Elle	O
me	O
fait	O
trop	O
voir	O
ce	O
que	O
perdra	O
Messène	LOC-B
,	O
Et	O
jusques	O
à	O
quel	O
point	O
va	O
le	O
courroux	O
des	O
Cieux	O
.	O
	
Puisqu'	O
il	O
faut	O
l'	O
apaiser	O
d'	O
un	O
sang	O
si	O
précieux	O
.	O
	
Dieux	O
!	O
	
Si	O
je	O
puis	O
choquer	O
vos	O
décrets	O
sans	O
blasphème	O
Vous	O
deviez	O
demander	O
celui	O
d'	O
Aristodème	O
.	O
	
Quoi	O
,	O
Seigneur	O
,	O
mon	O
bonheur	O
vous	O
fait	O
aussi	O
souffrir	O
Quand	O
la	O
faveur	O
du	O
Ciel	O
me	O
destine	O
à	O
mourir	O
,	O
Jaloux	O
d'	O
un	O
si	O
beau	O
sort	O
vous	O
me	O
portez	O
envie	O
.	O
	
Que	O
ne	O
puis-je	O
en	O
mourant	O
vous	O
conserver	O
la	O
vie	O
?	O
	
Messène	LOC-B
en	O
mon	O
trépas	O
ne	O
peut	O
perdre	O
que	O
moi	O
.	O
	
Mais	O
las	O
!	O
	
En	O
vous	O
perdant	O
elle	O
perdra	O
son	O
Roi	O
.	O
	
Votre	O
frère	O
ni	O
lui	O
dedans	O
cette	O
occurrence	O
N'	O
ont	O
pu	O
près	O
des	O
Autels	O
seconder	O
ma	O
constance	O
.	O
	
L'	O
esprit	O
de	O
tous	O
les	O
deux	O
tout	O
noble	O
et	O
grand	O
qu'	O
il	O
est	O
N'	O
a	O
pas	O
osé	O
du	O
son	O
voir	O
prononcer	O
l'	O
Arrêt	O
.	O
	
Pour	O
s'	O
en	O
instruire	O
enfin	O
l'	O
un	O
et	O
l'	O
autre	O
s'	O
avance	O
,	O
Je	O
vous	O
laisse	O
ce	O
soin	O
,	O
j'	O
évite	O
leur	O
présence	O
.	O
	
Et	O
je	O
cours	O
cependant	O
d'	O
un	O
pas	O
précipité	O
Remettre	O
les	O
esprits	O
d'	O
un	O
peuple	O
épouvanté	O
.	O
	
Aristodème	O
fuit	O
et	O
se	O
cache	O
à	O
ma	O
vue	O
,	O
Je	O
conçois	O
de	O
sa	O
fuite	O
un	O
soupçon	O
qui	O
me	O
tue	O
.	O
	
Qu'	O
en	O
croirai-je	O
moi-même	O
?	O
	
Et	O
qu'	O
en	O
dois-je	O
juger	O
?	O
	
Hélas	O
!	O
	
De	O
tous	O
côtés	O
j'	O
ai	O
de	O
quoi	O
m'	O
affliger	O
,	O
Ou	O
je	O
